subject_id,compound,region,value,unit
12,NA,S1L,0.186374,ng/mg
12,NA,S1L6R,0.217511,ng/mg
12,NA,S1L6L,0.153268,ng/mg
12,NA,AC,0.167511,ng/mg
12,NA,VM,0.22205,ng/mg
12,NA,A,0.331838,ng/mg
12,NA,dH,0.168306,ng/mg
12,NA,vH,0.295715,ng/mg
12,NA,NAc,0.104378,ng/mg
12,NA,VM,0.212468,ng/mg
12,NA,DM,0.105916,ng/mg
12,NA,VL,0.123637,ng/mg
12,NA,DL,0.104164,ng/mg
12,NA,MD,0.271235,ng/mg
12,NA,VPR,0.158584,ng/mg
12,NA,VPL,0.243095,ng/mg
12,NA,DLG,0.180717,ng/mg
12,NA,HY,0.304506,ng/mg
12,NA,SC,0.214253,ng/mg
12,NA,SN,0.187803,ng/mg
12,NA,VTA,0.262524,ng/mg
12,NA,DR,0.969456,ng/mg
12,NA,MR,0.369746,ng/mg
12,NA,CB,0.399069,ng/mg
47,NA,OF,0.233987,ng/mg
47,NA,PL,0.126945,ng/mg
47,NA,aCC,0.322073,ng/mg
47,NA,IC,0.267366,ng/mg
47,NA,VM,0.144468,ng/mg
47,NA,SJ,0.084247,ng/mg
47,NA,S1R,0.296767,ng/mg
47,NA,S1L,0.398495,ng/mg
47,NA,S1L6R,0.226655,ng/mg
47,NA,S1L6L,0.244857,ng/mg
47,NA,AC,0.119837,ng/mg
47,NA,VM,0.133847,ng/mg
47,NA,A,0.418056,ng/mg
47,NA,dH,0.156991,ng/mg
47,NA,vH,0.432317,ng/mg
47,NA,NAc,0.099769,ng/mg
47,NA,VM,0.125116,ng/mg
47,NA,DM,0.111755,ng/mg
47,NA,VL,0.22122,ng/mg
47,NA,DL,0.080435,ng/mg
47,NA,MD,0.43546,ng/mg
47,NA,VPR,0.066261,ng/mg
47,NA,VPL,0.174593,ng/mg
47,NA,DLG,0.11384,ng/mg
47,NA,HY,0.437146,ng/mg
47,NA,SC,0.205051,ng/mg
47,NA,SN,0.182662,ng/mg
47,NA,VTA,0.225786,ng/mg
47,NA,DR,0.64173,ng/mg
47,NA,MR,0.238888,ng/mg
47,NA,CB,0.201764,ng/mg
54,NA,OF,0.28233,ng/mg
54,NA,PL,0.134724,ng/mg
54,NA,aCC,0.310847,ng/mg
54,NA,IC,0.222177,ng/mg
54,NA,VM,0.237238,ng/mg
54,NA,SJ,0.147674,ng/mg
54,NA,S1R,0.304517,ng/mg
54,NA,S1L,0.342283,ng/mg
54,NA,S1L6R,0.246249,ng/mg
54,NA,S1L6L,0.240708,ng/mg
54,NA,AC,0.223122,ng/mg
54,NA,VM,0.217404,ng/mg
54,NA,A,0.416919,ng/mg
54,NA,dH,0.077692,ng/mg
54,NA,vH,0.340434,ng/mg
54,NA,NAc,0.187435,ng/mg
54,NA,VM,0.479438,ng/mg
54,NA,DM,0.302684,ng/mg
54,NA,VL,0.103258,ng/mg
54,NA,DL,0.15212,ng/mg
54,NA,MD,0.534283,ng/mg
54,NA,VPR,0.128977,ng/mg
54,NA,VPL,0.230392,ng/mg
54,NA,DLG,0.27382,ng/mg
54,NA,HY,0.372318,ng/mg
54,NA,SC,0.24745,ng/mg
54,NA,SN,0.197233,ng/mg
54,NA,VTA,0.29692,ng/mg
54,NA,DR,0.904132,ng/mg
54,NA,MR,0.322848,ng/mg
54,NA,CB,0.405291,ng/mg
56,NA,OF,0.327991,ng/mg
56,NA,PL,0.193815,ng/mg
56,NA,aCC,0.231675,ng/mg
56,NA,IC,0.276303,ng/mg
56,NA,VM,0.224922,ng/mg
56,NA,SJ,0.160561,ng/mg
56,NA,S1R,0.261784,ng/mg
56,NA,S1L,0.168273,ng/mg
56,NA,S1L6R,0.156659,ng/mg
56,NA,S1L6L,0.220926,ng/mg
56,NA,AC,0.182756,ng/mg
56,NA,VM,0.280769,ng/mg
56,NA,A,0.388675,ng/mg
56,NA,dH,0.166799,ng/mg
56,NA,vH,0.290609,ng/mg
56,NA,NAc,0.093753,ng/mg
56,NA,VM,0.238626,ng/mg
56,NA,DM,0.176916,ng/mg
56,NA,VL,0.176421,ng/mg
56,NA,DL,0.08534,ng/mg
56,NA,MD,0.531427,ng/mg
56,NA,VPR,0.097176,ng/mg
56,NA,VPL,0.259542,ng/mg
56,NA,DLG,0.358095,ng/mg
56,NA,HY,0.512867,ng/mg
56,NA,SC,0.224021,ng/mg
56,NA,SN,0.186211,ng/mg
56,NA,VTA,0.307193,ng/mg
56,NA,DR,0.502507,ng/mg
56,NA,MR,0.306997,ng/mg
56,NA,CB,0.421673,ng/mg
60,NA,OF,0.276902,ng/mg
60,NA,PL,0.165367,ng/mg
60,NA,aCC,0.365943,ng/mg
60,NA,IC,0.334891,ng/mg
60,NA,VM,0.279015,ng/mg
60,NA,SJ,0.139132,ng/mg
60,NA,S1R,0.207963,ng/mg
60,NA,S1L,0.225237,ng/mg
60,NA,S1L6R,0.154653,ng/mg
60,NA,S1L6L,0.15413,ng/mg
60,NA,AC,0.2608,ng/mg
60,NA,VM,0.207123,ng/mg
60,NA,A,0.383102,ng/mg
60,NA,dH,0.15464,ng/mg
60,NA,vH,0.281618,ng/mg
60,NA,NAc,0.129801,ng/mg
60,NA,VM,0.474705,ng/mg
60,NA,DM,0.255506,ng/mg
60,NA,VL,0.210072,ng/mg
60,NA,DL,0.09139,ng/mg
60,NA,MD,0.391645,ng/mg
60,NA,VPR,0.119125,ng/mg
60,NA,VPL,0.265407,ng/mg
60,NA,DLG,0.275253,ng/mg
60,NA,HY,0.395645,ng/mg
60,NA,SC,0.155421,ng/mg
60,NA,SN,0.167473,ng/mg
60,NA,VTA,0.177836,ng/mg
60,NA,DR,1.327039,ng/mg
60,NA,MR,0.272524,ng/mg
60,NA,CB,0.328458,ng/mg
62,NA,OF,0.214635,ng/mg
62,NA,PL,0.117432,ng/mg
62,NA,aCC,0.274911,ng/mg
62,NA,IC,0.299698,ng/mg
62,NA,VM,0.147666,ng/mg
62,NA,SJ,0.101936,ng/mg
62,NA,S1R,0.329233,ng/mg
62,NA,S1L,0.279727,ng/mg
62,NA,S1L6R,0.28386,ng/mg
62,NA,S1L6L,0.227711,ng/mg
62,NA,AC,0.155222,ng/mg
62,NA,VM,0.224337,ng/mg
62,NA,A,0.44364,ng/mg
62,NA,dH,0.1208,ng/mg
62,NA,vH,0.282371,ng/mg
62,NA,NAc,0.129336,ng/mg
62,NA,VM,0.462222,ng/mg
62,NA,DM,0.140832,ng/mg
62,NA,VL,0.132863,ng/mg
62,NA,DL,0.10922,ng/mg
62,NA,MD,0.496489,ng/mg
62,NA,VPR,0.108623,ng/mg
62,NA,VPL,0.236111,ng/mg
62,NA,DLG,0.262772,ng/mg
62,NA,HY,0.751309,ng/mg
62,NA,SC,0.253365,ng/mg
62,NA,SN,0.205894,ng/mg
62,NA,VTA,0.367847,ng/mg
62,NA,DR,0.810048,ng/mg
62,NA,MR,0.457848,ng/mg
62,NA,CB,0.397891,ng/mg
64,NA,OF,0.240173,ng/mg
64,NA,PL,0.123173,ng/mg
64,NA,aCC,0.26563,ng/mg
64,NA,IC,0.195571,ng/mg
64,NA,VM,0.209261,ng/mg
64,NA,SJ,0.114519,ng/mg
64,NA,S1R,0.299568,ng/mg
64,NA,S1L,0.278991,ng/mg
64,NA,S1L6R,0.273906,ng/mg
64,NA,S1L6L,0.212793,ng/mg
64,NA,AC,0.204938,ng/mg
64,NA,VM,0.216667,ng/mg
64,NA,A,0.305182,ng/mg
64,NA,dH,0.125192,ng/mg
64,NA,vH,0.418302,ng/mg
64,NA,NAc,0.138172,ng/mg
64,NA,VM,0.419296,ng/mg
64,NA,DM,0.143751,ng/mg
64,NA,VL,0.162393,ng/mg
64,NA,DL,0.100812,ng/mg
64,NA,MD,0.580121,ng/mg
64,NA,VPR,0.105132,ng/mg
64,NA,VPL,0.184815,ng/mg
64,NA,DLG,0.210256,ng/mg
64,NA,HY,0.294689,ng/mg
64,NA,SC,0.315964,ng/mg
64,NA,SN,0.166187,ng/mg
64,NA,VTA,0.337962,ng/mg
64,NA,DR,0.75144,ng/mg
64,NA,MR,0.28692,ng/mg
64,NA,CB,0.484198,ng/mg
68,NA,OF,0.329817,ng/mg
68,NA,PL,0.09885,ng/mg
68,NA,aCC,0.238332,ng/mg
68,NA,IC,0.276664,ng/mg
68,NA,VM,0.197215,ng/mg
68,NA,SJ,0.124238,ng/mg
68,NA,S1R,0.442096,ng/mg
68,NA,S1L,0.293225,ng/mg
68,NA,S1L6R,0.252238,ng/mg
68,NA,S1L6L,0.225991,ng/mg
68,NA,AC,0.198105,ng/mg
68,NA,VM,0.223923,ng/mg
68,NA,A,0.384201,ng/mg
68,NA,dH,0.031791,ng/mg
68,NA,vH,0.329978,ng/mg
68,NA,NAc,0.096347,ng/mg
68,NA,VM,0.29539,ng/mg
68,NA,DM,0.124834,ng/mg
68,NA,VL,0.120807,ng/mg
68,NA,DL,0.124717,ng/mg
68,NA,MD,0.616033,ng/mg
68,NA,VPR,0.110528,ng/mg
68,NA,VPL,0.182611,ng/mg
68,NA,DLG,0.189718,ng/mg
68,NA,HY,1.022333,ng/mg
68,NA,SC,0.265946,ng/mg
68,NA,SN,0.201464,ng/mg
68,NA,VTA,0.499495,ng/mg
68,NA,DR,0.869272,ng/mg
68,NA,MR,0.349145,ng/mg
68,NA,CB,0.328261,ng/mg
70,NA,OF,0.285282,ng/mg
70,NA,PL,0.167339,ng/mg
70,NA,aCC,0.352064,ng/mg
70,NA,IC,0.304097,ng/mg
70,NA,VM,0.250579,ng/mg
70,NA,SJ,0.17064,ng/mg
70,NA,S1R,0.301049,ng/mg
70,NA,S1L,0.287603,ng/mg
70,NA,S1L6R,0.215433,ng/mg
70,NA,S1L6L,0.168021,ng/mg
70,NA,AC,0.170044,ng/mg
70,NA,VM,0.201117,ng/mg
70,NA,A,0.289352,ng/mg
70,NA,dH,0.187207,ng/mg
70,NA,vH,0.330459,ng/mg
70,NA,NAc,0.164806,ng/mg
70,NA,VM,0.237126,ng/mg
70,NA,DM,NA,ng/mg
70,NA,VL,0.16477,ng/mg
70,NA,DL,0.042105,ng/mg
70,NA,MD,0.511934,ng/mg
70,NA,VPR,0.116949,ng/mg
70,NA,VPL,0.290444,ng/mg
70,NA,DLG,0.260884,ng/mg
70,NA,HY,0.589895,ng/mg
70,NA,SC,0.303629,ng/mg
70,NA,SN,0.324358,ng/mg
70,NA,VTA,0.249269,ng/mg
70,NA,DR,0.278772,ng/mg
70,NA,MR,0.203354,ng/mg
70,NA,CB,0.31162,ng/mg
23,NA,OF,0.19586,ng/mg
23,NA,PL,0.112553,ng/mg
23,NA,aCC,0.297394,ng/mg
23,NA,IC,0.270907,ng/mg
23,NA,VM,0.190381,ng/mg
23,NA,SJ,0.149388,ng/mg
23,NA,S1R,0.311335,ng/mg
23,NA,S1L,0.31071,ng/mg
23,NA,S1L6R,0.231582,ng/mg
23,NA,S1L6L,0.200204,ng/mg
23,NA,AC,0.182099,ng/mg
23,NA,VM,0.183076,ng/mg
23,NA,A,0.252061,ng/mg
23,NA,dH,0.062229,ng/mg
23,NA,vH,0.255975,ng/mg
23,NA,NAc,0.107123,ng/mg
23,NA,VM,0.214643,ng/mg
23,NA,DM,0.179251,ng/mg
23,NA,VL,0.132716,ng/mg
23,NA,DL,0.109583,ng/mg
23,NA,MD,0.552668,ng/mg
23,NA,VPR,0.060869,ng/mg
23,NA,VPL,0.255051,ng/mg
23,NA,DLG,0.197836,ng/mg
23,NA,HY,0.372585,ng/mg
23,NA,SC,0.20874,ng/mg
23,NA,SN,0.18399,ng/mg
23,NA,VTA,0.226286,ng/mg
23,NA,DR,1.100631,ng/mg
23,NA,MR,0.452565,ng/mg
23,NA,CB,0.359527,ng/mg
24,NA,OF,0.2861,ng/mg
24,NA,PL,0.178882,ng/mg
24,NA,aCC,0.328765,ng/mg
24,NA,IC,0.162967,ng/mg
24,NA,VM,0.247653,ng/mg
24,NA,SJ,0.140298,ng/mg
24,NA,S1R,0.313995,ng/mg
24,NA,S1L,0.236846,ng/mg
24,NA,S1L6R,0.148466,ng/mg
24,NA,S1L6L,0.124573,ng/mg
24,NA,AC,0.157315,ng/mg
24,NA,VM,0.207623,ng/mg
24,NA,A,0.379293,ng/mg
24,NA,dH,0.107719,ng/mg
24,NA,vH,0.342568,ng/mg
24,NA,NAc,0.09886,ng/mg
24,NA,VM,0.363168,ng/mg
24,NA,DM,0.173413,ng/mg
24,NA,VL,0.105231,ng/mg
24,NA,DL,0.100673,ng/mg
24,NA,MD,0.233189,ng/mg
24,NA,VPR,0.064228,ng/mg
24,NA,VPL,0.170726,ng/mg
24,NA,DLG,0.340177,ng/mg
24,NA,HY,0.586251,ng/mg
24,NA,SC,0.163623,ng/mg
24,NA,SN,0.276763,ng/mg
24,NA,VTA,0.284466,ng/mg
24,NA,DR,0.710729,ng/mg
24,NA,MR,0.34728,ng/mg
24,NA,CB,0.359579,ng/mg
31,NA,OF,0.271136,ng/mg
31,NA,PL,0.15873,ng/mg
31,NA,aCC,0.254309,ng/mg
31,NA,IC,0.182794,ng/mg
31,NA,VM,0.193374,ng/mg
31,NA,SJ,0.224666,ng/mg
31,NA,S1R,0.338228,ng/mg
31,NA,S1L,0.331018,ng/mg
31,NA,S1L6R,0.151026,ng/mg
31,NA,S1L6L,0.195826,ng/mg
31,NA,AC,0.190444,ng/mg
31,NA,VM,0.18505,ng/mg
31,NA,A,0.401872,ng/mg
31,NA,dH,0.107782,ng/mg
31,NA,vH,0.251253,ng/mg
31,NA,NAc,0.106829,ng/mg
31,NA,VM,0.305015,ng/mg
31,NA,DM,0.176098,ng/mg
31,NA,VL,0.13027,ng/mg
31,NA,DL,0.094939,ng/mg
31,NA,MD,0.676765,ng/mg
31,NA,VPR,0.086005,ng/mg
31,NA,VPL,0.115111,ng/mg
31,NA,DLG,0.159005,ng/mg
31,NA,HY,0.283508,ng/mg
31,NA,SC,0.26842,ng/mg
31,NA,SN,0.100248,ng/mg
31,NA,VTA,0.242112,ng/mg
31,NA,DR,0.784216,ng/mg
31,NA,MR,0.29918,ng/mg
31,NA,CB,0.285383,ng/mg
36,NA,OF,0.170921,ng/mg
36,NA,PL,0.089336,ng/mg
36,NA,aCC,0.314396,ng/mg
36,NA,IC,0.24622,ng/mg
36,NA,VM,0.182048,ng/mg
36,NA,SJ,0.040056,ng/mg
36,NA,S1R,0.381185,ng/mg
36,NA,S1L,0.305168,ng/mg
36,NA,S1L6R,0.186977,ng/mg
36,NA,S1L6L,0.186036,ng/mg
36,NA,AC,0.151984,ng/mg
36,NA,VM,0.230472,ng/mg
36,NA,A,0.257127,ng/mg
36,NA,dH,0.15717,ng/mg
36,NA,vH,0.257987,ng/mg
36,NA,NAc,0.131856,ng/mg
36,NA,VM,0.35091,ng/mg
36,NA,DM,0.106909,ng/mg
36,NA,VL,0.204794,ng/mg
36,NA,DL,0.076805,ng/mg
36,NA,MD,0.416037,ng/mg
36,NA,VPR,0.153115,ng/mg
36,NA,VPL,0.115432,ng/mg
36,NA,DLG,0.102029,ng/mg
36,NA,HY,1.459787,ng/mg
36,NA,SC,0.169906,ng/mg
36,NA,SN,0.151295,ng/mg
36,NA,VTA,0.257719,ng/mg
36,NA,DR,0.826379,ng/mg
36,NA,MR,0.279873,ng/mg
36,NA,CB,0.287419,ng/mg
38,NA,OF,0.332104,ng/mg
38,NA,PL,0.141073,ng/mg
38,NA,aCC,0.256778,ng/mg
38,NA,IC,0.179417,ng/mg
38,NA,VM,0.222903,ng/mg
38,NA,SJ,0.091085,ng/mg
38,NA,S1R,0.226641,ng/mg
38,NA,S1L,0.178944,ng/mg
38,NA,S1L6R,0.12473,ng/mg
38,NA,S1L6L,0.131878,ng/mg
38,NA,AC,0.190694,ng/mg
38,NA,VM,0.177664,ng/mg
38,NA,A,0.267339,ng/mg
38,NA,dH,0.111695,ng/mg
38,NA,vH,0.266751,ng/mg
38,NA,NAc,0.112347,ng/mg
38,NA,VM,0.373178,ng/mg
38,NA,DM,NA,ng/mg
38,NA,VL,0.183673,ng/mg
38,NA,DL,NA,ng/mg
38,NA,MD,0.605665,ng/mg
38,NA,VPR,0.1046,ng/mg
38,NA,VPL,0.155139,ng/mg
38,NA,DLG,0.229808,ng/mg
38,NA,HY,0.366075,ng/mg
38,NA,SC,0.138507,ng/mg
38,NA,SN,0.196287,ng/mg
38,NA,VTA,0.318373,ng/mg
38,NA,DR,0.502606,ng/mg
38,NA,MR,0.199205,ng/mg
38,NA,CB,0.382427,ng/mg
40,NA,OF,0.270309,ng/mg
40,NA,PL,0.16556,ng/mg
40,NA,aCC,0.270075,ng/mg
40,NA,IC,0.274528,ng/mg
40,NA,VM,0.157487,ng/mg
40,NA,SJ,0.163341,ng/mg
40,NA,S1R,0.347393,ng/mg
40,NA,S1L,0.17269,ng/mg
40,NA,S1L6R,0.153246,ng/mg
40,NA,S1L6L,0.152728,ng/mg
40,NA,AC,0.144481,ng/mg
40,NA,VM,0.193141,ng/mg
40,NA,A,0.374778,ng/mg
40,NA,dH,0.123922,ng/mg
40,NA,vH,0.241489,ng/mg
40,NA,NAc,0.128548,ng/mg
40,NA,VM,0.258532,ng/mg
40,NA,DM,0.256557,ng/mg
40,NA,VL,0.165331,ng/mg
40,NA,DL,0.075971,ng/mg
40,NA,MD,0.663755,ng/mg
40,NA,VPR,0.085486,ng/mg
40,NA,VPL,0.220212,ng/mg
40,NA,DLG,0.237951,ng/mg
40,NA,HY,0.458865,ng/mg
40,NA,SC,0.191103,ng/mg
40,NA,SN,0.193311,ng/mg
40,NA,VTA,0.259958,ng/mg
40,NA,DR,0.666804,ng/mg
40,NA,MR,0.234304,ng/mg
40,NA,CB,0.32417,ng/mg
44,NA,OF,0.29145,ng/mg
44,NA,PL,0.112911,ng/mg
44,NA,aCC,0.262076,ng/mg
44,NA,IC,0.283842,ng/mg
44,NA,VM,0.156188,ng/mg
44,NA,SJ,0.087313,ng/mg
44,NA,S1R,0.356228,ng/mg
44,NA,S1L,0.216407,ng/mg
44,NA,S1L6R,0.172941,ng/mg
44,NA,S1L6L,0.166624,ng/mg
44,NA,AC,0.146838,ng/mg
44,NA,VM,0.183427,ng/mg
44,NA,A,0.336508,ng/mg
44,NA,dH,0.135272,ng/mg
44,NA,vH,0.285169,ng/mg
44,NA,NAc,0.089209,ng/mg
44,NA,VM,0.348029,ng/mg
44,NA,DM,0.170843,ng/mg
44,NA,VL,0.227968,ng/mg
44,NA,DL,0.100614,ng/mg
44,NA,MD,0.381113,ng/mg
44,NA,VPR,0.081003,ng/mg
44,NA,VPL,0.150212,ng/mg
44,NA,DLG,0.249953,ng/mg
44,NA,HY,0.179253,ng/mg
44,NA,SC,0.159595,ng/mg
44,NA,SN,0.209005,ng/mg
44,NA,VTA,0.298309,ng/mg
44,NA,DR,0.442902,ng/mg
44,NA,MR,0.359792,ng/mg
44,NA,CB,0.421714,ng/mg
50,NA,OF,0.125704,ng/mg
50,NA,PL,0.079546,ng/mg
50,NA,aCC,0.32336,ng/mg
50,NA,IC,0.185891,ng/mg
50,NA,VM,0.133368,ng/mg
50,NA,SJ,0.029053,ng/mg
50,NA,S1R,0.312915,ng/mg
50,NA,S1L,0.420323,ng/mg
50,NA,S1L6R,0.155745,ng/mg
50,NA,S1L6L,0.154109,ng/mg
50,NA,AC,0.152515,ng/mg
50,NA,VM,0.093485,ng/mg
50,NA,A,0.347288,ng/mg
50,NA,dH,0.157922,ng/mg
50,NA,vH,0.180726,ng/mg
50,NA,NAc,0.079591,ng/mg
50,NA,VM,0.194317,ng/mg
50,NA,DM,0.122265,ng/mg
50,NA,VL,0.202274,ng/mg
50,NA,DL,0.07318,ng/mg
50,NA,MD,0.477913,ng/mg
50,NA,VPR,0.046316,ng/mg
50,NA,VPL,0.193232,ng/mg
50,NA,DLG,0.077523,ng/mg
50,NA,HY,0.260366,ng/mg
50,NA,SC,0.20107,ng/mg
50,NA,SN,0.119419,ng/mg
50,NA,VTA,0.269137,ng/mg
50,NA,DR,0.411263,ng/mg
50,NA,MR,0.236509,ng/mg
50,NA,CB,0.300866,ng/mg
51,NA,OF,0.28187,ng/mg
51,NA,PL,0.151922,ng/mg
51,NA,aCC,0.212777,ng/mg
51,NA,IC,0.286532,ng/mg
51,NA,VM,0.171971,ng/mg
51,NA,SJ,0.124259,ng/mg
51,NA,S1R,0.296862,ng/mg
51,NA,S1L,0.19088,ng/mg
51,NA,S1L6R,0.17869,ng/mg
51,NA,S1L6L,0.181578,ng/mg
51,NA,AC,0.085473,ng/mg
51,NA,VM,0.222552,ng/mg
51,NA,A,0.33206,ng/mg
51,NA,dH,0.159885,ng/mg
51,NA,vH,0.310988,ng/mg
51,NA,NAc,0.114411,ng/mg
51,NA,VM,0.340097,ng/mg
51,NA,DM,NA,ng/mg
51,NA,VL,0.152655,ng/mg
51,NA,DL,0.013636,ng/mg
51,NA,MD,0.498972,ng/mg
51,NA,VPR,0.08329,ng/mg
51,NA,VPL,0.127626,ng/mg
51,NA,DLG,0.211747,ng/mg
51,NA,HY,0.461606,ng/mg
51,NA,SC,0.115429,ng/mg
51,NA,SN,0.194122,ng/mg
51,NA,VTA,0.217019,ng/mg
51,NA,DR,0.548135,ng/mg
51,NA,MR,0.205093,ng/mg
51,NA,CB,0.331491,ng/mg
57,NA,OF,0.27279,ng/mg
57,NA,PL,0.151288,ng/mg
57,NA,aCC,0.224866,ng/mg
57,NA,IC,0.251549,ng/mg
57,NA,VM,0.140899,ng/mg
57,NA,SJ,0.074729,ng/mg
57,NA,S1R,0.306997,ng/mg
57,NA,S1L,0.299303,ng/mg
57,NA,S1L6R,0.242041,ng/mg
57,NA,S1L6L,0.17948,ng/mg
57,NA,AC,0.20343,ng/mg
57,NA,VM,0.187659,ng/mg
57,NA,A,0.250911,ng/mg
57,NA,dH,0.087353,ng/mg
57,NA,vH,0.271141,ng/mg
57,NA,NAc,0.107619,ng/mg
57,NA,VM,0.245597,ng/mg
57,NA,DM,0.129621,ng/mg
57,NA,VL,0.142449,ng/mg
57,NA,DL,0.072259,ng/mg
57,NA,MD,0.718887,ng/mg
57,NA,VPR,3.722376,ng/mg
57,NA,VPL,0.18,ng/mg
57,NA,DLG,0.181333,ng/mg
57,NA,HY,0.529025,ng/mg
57,NA,SC,0.243979,ng/mg
57,NA,SN,0.313717,ng/mg
57,NA,VTA,0.387601,ng/mg
57,NA,DR,0.896999,ng/mg
57,NA,MR,0.327995,ng/mg
57,NA,CB,0.394203,ng/mg
21,NA,OF,0.262312,ng/mg
21,NA,PL,0.223384,ng/mg
21,NA,aCC,0.324726,ng/mg
21,NA,IC,0.317235,ng/mg
21,NA,VM,0.288647,ng/mg
21,NA,SJ,0.166715,ng/mg
21,NA,S1R,0.295729,ng/mg
21,NA,S1L,0.228032,ng/mg
21,NA,S1L6R,0.250806,ng/mg
21,NA,S1L6L,0.168902,ng/mg
21,NA,AC,0.14129,ng/mg
21,NA,VM,0.180394,ng/mg
21,NA,A,0.271359,ng/mg
21,NA,dH,0.114178,ng/mg
21,NA,vH,0.426924,ng/mg
21,NA,NAc,0.159719,ng/mg
21,NA,VM,0.229722,ng/mg
21,NA,DM,NA,ng/mg
21,NA,VL,0.2826,ng/mg
21,NA,DL,0.02,ng/mg
21,NA,MD,0.22314,ng/mg
21,NA,VPR,0.228151,ng/mg
21,NA,VPL,0.273034,ng/mg
21,NA,DLG,0.320479,ng/mg
21,NA,HY,0.518703,ng/mg
21,NA,SC,0.158612,ng/mg
21,NA,SN,0.13603,ng/mg
21,NA,VTA,0.142502,ng/mg
21,NA,DR,0.358053,ng/mg
21,NA,MR,0.372518,ng/mg
21,NA,CB,0.237606,ng/mg
25,NA,OF,0.219439,ng/mg
25,NA,PL,0.113906,ng/mg
25,NA,aCC,0.21798,ng/mg
25,NA,IC,0.140504,ng/mg
25,NA,VM,0.111668,ng/mg
25,NA,SJ,0.134021,ng/mg
25,NA,S1R,0.289281,ng/mg
25,NA,S1L,0.273763,ng/mg
25,NA,S1L6R,0.241442,ng/mg
25,NA,S1L6L,0.240774,ng/mg
25,NA,AC,0.29188,ng/mg
25,NA,VM,0.223336,ng/mg
25,NA,A,0.311045,ng/mg
25,NA,dH,0.204559,ng/mg
25,NA,vH,0.268216,ng/mg
25,NA,NAc,0.122337,ng/mg
25,NA,VM,NA,ng/mg
25,NA,DM,0.113623,ng/mg
25,NA,VL,0.325005,ng/mg
25,NA,DL,0.083466,ng/mg
25,NA,MD,0.186129,ng/mg
25,NA,VPR,0.026184,ng/mg
25,NA,VPL,0.137292,ng/mg
25,NA,DLG,0.117825,ng/mg
25,NA,HY,0.514501,ng/mg
25,NA,SC,0.220887,ng/mg
25,NA,SN,0.092104,ng/mg
25,NA,VTA,0.278207,ng/mg
25,NA,DR,0.607536,ng/mg
25,NA,MR,0.326303,ng/mg
25,NA,CB,0.236884,ng/mg
35,NA,OF,0.163288,ng/mg
35,NA,PL,0.048972,ng/mg
35,NA,aCC,0.191951,ng/mg
35,NA,IC,0.189902,ng/mg
35,NA,VM,0.100795,ng/mg
35,NA,SJ,0.047865,ng/mg
35,NA,S1R,0.258201,ng/mg
35,NA,S1L,0.414924,ng/mg
35,NA,S1L6R,0.13432,ng/mg
35,NA,S1L6L,0.207974,ng/mg
35,NA,AC,0.134148,ng/mg
35,NA,VM,0.11176,ng/mg
35,NA,A,0.267556,ng/mg
35,NA,dH,0.165254,ng/mg
35,NA,vH,0.139937,ng/mg
35,NA,NAc,0.123994,ng/mg
35,NA,VM,0.034206,ng/mg
35,NA,DM,0.095173,ng/mg
35,NA,VL,0.21478,ng/mg
35,NA,DL,0.070455,ng/mg
35,NA,MD,0.140185,ng/mg
35,NA,VPR,0.034719,ng/mg
35,NA,VPL,0.149542,ng/mg
35,NA,DLG,0.066194,ng/mg
35,NA,HY,0.435134,ng/mg
35,NA,SC,0.199025,ng/mg
35,NA,SN,0.159763,ng/mg
35,NA,VTA,0.152806,ng/mg
35,NA,DR,0.623395,ng/mg
35,NA,MR,0.165199,ng/mg
35,NA,CB,0.203585,ng/mg
41,NA,OF,0.255876,ng/mg
41,NA,PL,0.165558,ng/mg
41,NA,aCC,0.306231,ng/mg
41,NA,IC,0.272547,ng/mg
41,NA,VM,0.17742,ng/mg
41,NA,SJ,0.135008,ng/mg
41,NA,S1R,0.290664,ng/mg
41,NA,S1L,0.186471,ng/mg
41,NA,S1L6R,0.162844,ng/mg
41,NA,S1L6L,0.171244,ng/mg
41,NA,AC,0.208222,ng/mg
41,NA,VM,0.208893,ng/mg
41,NA,A,0.338527,ng/mg
41,NA,dH,0.139465,ng/mg
41,NA,vH,0.406486,ng/mg
41,NA,NAc,0.074908,ng/mg
41,NA,VM,0.293423,ng/mg
41,NA,DM,0.143284,ng/mg
41,NA,VL,0.136846,ng/mg
41,NA,DL,0.080362,ng/mg
41,NA,MD,0.536924,ng/mg
41,NA,VPR,0.141027,ng/mg
41,NA,VPL,0.218827,ng/mg
41,NA,DLG,0.302558,ng/mg
41,NA,HY,0.252649,ng/mg
41,NA,SC,0.257222,ng/mg
41,NA,SN,0.205878,ng/mg
41,NA,VTA,0.424473,ng/mg
41,NA,DR,0.800939,ng/mg
41,NA,MR,0.189921,ng/mg
41,NA,CB,0.355723,ng/mg
45,NA,OF,0.27366,ng/mg
45,NA,PL,0.127715,ng/mg
45,NA,aCC,0.282843,ng/mg
45,NA,IC,0.272318,ng/mg
45,NA,VM,0.226608,ng/mg
45,NA,SJ,0.126395,ng/mg
45,NA,S1R,0.217217,ng/mg
45,NA,S1L,0.291103,ng/mg
45,NA,S1L6R,0.147416,ng/mg
45,NA,S1L6L,0.204393,ng/mg
45,NA,AC,0.190423,ng/mg
45,NA,VM,0.222778,ng/mg
45,NA,A,0.457804,ng/mg
